Event.Id,Investigation.Type,Accident.Number,Event.Date,Location,Country,Airport.Code,Airport.Name,Injury.Severity,Aircraft.damage,Aircraft.Category,Registration.Number,Make,Model,Amateur.Built,Number.of.Engines,Engine.Type,Schedule,Purpose.of.flight,Air.carrier,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.phase.of.flight,Report.Status,Publication.Date,Total.People,Serious.Fatal.Injuries,Serious.Fatal.Rate,Aircraft.Destroyed,Serious.Fatal,Injury.Rate,Destroyed
20110223X03211,Accident,WPR11LA143,2011-02-23,"Nephi, UT",United States,U14,Nephi Municipal Airport,Non-Fatal,Substantial,Airplane,N891X,MOONEY,M20F,No,1.0,Reciprocating,,Personal,,0.0,0.0,0.0,1.0,VMC,Unknown,The failure of the nose gear during landing for reasons that could not be determined due to postaccident damage. ,25-09-2020,1.0,0.0,0.0,False,0.0,0.0,False
20110225X34010,Accident,ANC11CA013,2011-02-23,"Sterling, AK",United States,40AK,Sterling Air Park,Non-Fatal,Substantial,Airplane,N623MP,PIPER,PA-18,No,1.0,Reciprocating,,Personal,JOHNSON JOHNNY L,0.0,0.0,0.0,2.0,VMC,Unknown,"The airplane owner improper fabrication of a fuel line, and subsequent inadequate inspection by an aviation mechanic, resulting in a loss of engine power.",25-09-2020,2.0,0.0,0.0,False,0.0,0.0,False
20110224X54547,Accident,CEN11FA202,2011-02-24,"Independence, MO",United States,MKC,Charles B. Wheeler Downtown,Non-Fatal,Substantial,Airplane,N6149B,CESSNA,T210M,No,1.0,Reciprocating,NSCH,Unknown,Flight Express Inc.,0.0,1.0,0.0,0.0,VMC,Unknown,"Latent dimensional discrepancies related to the engine crankcase main bearing saddle bores, which precipitated the fatigue failure of the crankshaft and a complete loss of engine power. Contributing to the accident was the engine manufacturer's failure to properly identify and address the crankcase discrepancies when the engine was rebuilt.",25-09-2020,1.0,1.0,1.0,False,1.0,1.0,False
20110224X95106,Accident,CEN11FA201,2011-02-24,"Connersville, IN",United States,CEV,Mettel,Fatal,Substantial,Airplane,N3875C,CESSNA,421C,No,2.0,Reciprocating,,Personal,STARR SERVICES LLC,1.0,0.0,0.0,0.0,VMC,Unknown,The pilot did not maintain control of the airplane while making a low-altitude turn during dark night conditions.,25-09-2020,1.0,1.0,1.0,False,1.0,1.0,False
20110225X51014,Accident,CEN11LA204,2011-02-25,"Andrews, TX",United States,E11,Andrews County,Non-Fatal,Substantial,Airplane,N739BL,CESSNA,172N,No,1.0,Reciprocating,,Personal,Stephan Warren Company,0.0,0.0,1.0,0.0,VMC,Unknown,"The pilot's failure to maintain adequate airspeed during an emergency descent, following a loss of engine power, which resulted in an inadvertent stall.",25-09-2020,0.0,0.0,0.0,False,0.0,0.0,False
20110225X05255,Accident,WPR11FA145,2011-02-26,"Phoenix, AZ",United States,DVT,Phoenix Deer Valley Airport,Fatal,Substantial,Airplane,N910PA,PIPER,PA-28-181,No,1.0,Reciprocating,,Instructional,TransPac Aviation Academy,3.0,0.0,0.0,0.0,VMC,Unknown,"The pilot and flight instructor's failure to adequately monitor the flight task and environment while maneuvering to maintain sufficient altitude with rising terrain in dark night conditions and the flight instructor's improper decision to practice in an area known to have no illumination, which led to collision with a rock outcropping.",25-09-2020,3.0,3.0,1.0,False,3.0,1.0,False
20110307X14609,Accident,CEN11WA214,2011-02-26,"Armentieres sur Avre, France",France,,,Fatal,Destroyed,Airplane,F-GMGF,CESSNA,P210,No,1.0,Unknown,,Personal,,2.0,0.0,0.0,0.0,IMC,Unknown,Under the jurisdiction and control of the French government.,03-11-2020,2.0,2.0,1.0,True,2.0,1.0,True
20110227X93844,Accident,ERA11LA168,2011-02-27,"Welch, WV",United States,I25,Welch Municipal,Non-Fatal,Substantial,Airplane,N739NY,CESSNA,172N,No,1.0,Reciprocating,,Personal,"Samuel Hazzard, Jr",0.0,0.0,2.0,0.0,VMC,Unknown,"The unlicensed pilots decision to land on a closed runway with a tailwind, his failure to attain the proper touchdown point, and his delayed decision to attempt a go-around, resulting in a collision with trees.",25-09-2020,0.0,0.0,0.0,False,0.0,0.0,False
20110302X64645,Accident,ERA11CA174,2011-03-02,"Maysvile, NC",United States,NONE,Private Airstrip,Non-Fatal,Substantial,Airplane,N23249,PIPER,J3C-65,No,1.0,Reciprocating,,Personal,Tommy R McFalls,0.0,1.0,1.0,0.0,VMC,Unknown,"The pilot-rated passengers loss of directional control during takeoff and the pilots delayed remedial action, which resulted in a runway excursion and collision with trees.",25-09-2020,1.0,1.0,0.5,False,1.0,1.0,False
20110322X13031,Accident,ERA11CA202,2011-03-02,"Allentown, PA",United States,XLL,Allentown Queen City Municipal,Non-Fatal,Substantial,Airplane,N9172V,PIPER,PA 46-350P,No,1.0,Reciprocating,,Personal,James J. Dooley Jr,0.0,0.0,0.0,2.0,VMC,Unknown,"The pilot's failure to adequately compensate for crosswind conditions, resulting in a hard landing.",25-09-2020,2.0,0.0,0.0,False,0.0,0.0,False
20110303X64525,Accident,ERA11CA176,2011-03-03,"Fayetteville, GA",United States,19GA,Willow Pond Aviation Inc,Non-Fatal,Substantial,Airplane,N7067Q,CESSNA,172L,No,1.0,Reciprocating,,Personal,Joy Ballard,0.0,0.0,0.0,1.0,VMC,Unknown,"The pilot's decision to land with excessive speed in gusting, tailwind conditions, resulting in a runway overrun.",25-09-2020,1.0,0.0,0.0,False,0.0,0.0,False
20110304X72932,Accident,ERA11LA179,2011-03-04,"Carrollton, GA",United States,CTJ,West Georgia Regional Airport,Non-Fatal,Substantial,Airplane,N6015F,BEECH,C23,No,1.0,Reciprocating,,Instructional,QUALITY AVIATION INC,0.0,0.0,0.0,2.0,VMC,Unknown,The mechanic's failure to re-connect a fuel line following an annual inspection. Contributing to the accident was the pilot's improper decision to depart with a known mechanical deficiency.,25-09-2020,2.0,0.0,0.0,False,0.0,0.0,False
20110309X22523,Accident,CEN11LA219,2011-03-04,"Delphi, IN",United States,1I9,Delphi Muni,Non-Fatal,Substantial,Airplane,N82429,AERONCA,7AC,No,1.0,Reciprocating,,Instructional,,0.0,0.0,0.0,1.0,VMC,Unknown,"The pilot's loss of directional control, resulting in a runway excursion, and the subsequent separation of the left main landing gear for undetermined reasons.",25-09-2020,1.0,0.0,0.0,False,0.0,0.0,False
20110627X32859,Accident,ERA11WA362,2011-03-04,"Kingston, Jamaica",Jamaica,MKJP,Norman Manley International,Non-Fatal,Substantial,Airplane,6Y-JGA,CESSNA,152,No,1.0,Reciprocating,,Unknown,,0.0,2.0,0.0,0.0,Unknown,Unknown,,03-11-2020,2.0,2.0,1.0,False,2.0,1.0,False
20110306X94121,Accident,ERA11CA181,2011-03-05,"Ocracoke, NC",United States,W95,Ocracoke Island,Non-Fatal,Substantial,Airplane,N84867,CESSNA,172K,No,1.0,Reciprocating,,Personal,,0.0,1.0,0.0,1.0,VMC,Unknown,The pilots inadequate flare and failure to regain control of the airplane while attempting to recover from bounced landing.,25-09-2020,2.0,1.0,0.5,False,1.0,0.5,False
20110308X42511,Accident,ANC11CA014,2011-03-05,"Montana Creek, AK",United States,,,Non-Fatal,Substantial,Airplane,N447AF,CESSNA,172R,No,1.0,Reciprocating,,Personal,ELMENDORF AIR FORCE BASE AERO CLUB,0.0,0.0,0.0,1.0,VMC,Unknown,"The pilot's failure to recognize that he was landing at the wrong airstrip on a snow-covered and unplowed runway, resulting in the airplane nosing over.",25-09-2020,1.0,0.0,0.0,False,0.0,0.0,False
20110307X04907,Accident,WPR11LA154,2011-03-06,"Pahrump, NV",United States,NV74,Calvada Meadows Airport,Non-Fatal,Substantial,Airplane,N9400T,CESSNA,210,No,1.0,Reciprocating,,Personal,,0.0,0.0,0.0,1.0,VMC,Unknown,The pilot's failure to extend the landing gear prior to touchdown and his improper decision to abort a gear-up landing following a propeller strike.,25-09-2020,1.0,0.0,0.0,False,0.0,0.0,False
20110308X74123,Accident,CEN11CA216,2011-03-07,"Belle Chase, LA",United States,65LA,Southern Seaplane Airport,Non-Fatal,Substantial,Airplane,N434JG,CESSNA,A185F,No,1.0,Reciprocating,,Personal,,0.0,0.0,0.0,1.0,VMC,Unknown,The pilot's failure to ensure that the landing gear was retracted for the water landing.,25-09-2020,1.0,0.0,0.0,False,0.0,0.0,False
20110310X55313,Accident,WPR11FA158,2011-03-10,"Bakersfield, CA",United States,BFL,Meadows Field Airport,Non-Fatal,Substantial,Airplane,N930FE,CESSNA,208B,No,1.0,Turbo Prop,NSCH,Unknown,"West Air, Inc.",0.0,0.0,0.0,1.0,VMC,Unknown,"The malfunction of a master brake cylinder, which resulted in a loss of braking action and subsequent loss of directional control and collision with three vehicles during taxi. Contributing to the accident was the inappropriate design and manufacture of the master brake cylinders.",25-09-2020,1.0,0.0,0.0,False,0.0,0.0,False
20110310X71508,Incident,ERA11IA184,2011-03-10,"Haynesville, MD",United States,,,Non-Fatal,,Airplane,N588QS,CESSNA,560XL,No,2.0,Turbo Fan,NSCH,Personal,"NETJETS AVIATION, INC.",0.0,0.0,0.0,3.0,VMC,Unknown,The manufacturer's inadequate design fix for previously known tailcone stinger water ingestion and retention.,25-09-2020,3.0,0.0,0.0,False,0.0,0.0,False
20110311X24000,Accident,WPR11CA162,2011-03-10,"Pine, AZ",United States,,Red Creek,Non-Fatal,Substantial,Airplane,N9330C,CESSNA,180,No,1.0,Reciprocating,,Personal,RONALD I APFELBAUM,0.0,0.0,0.0,2.0,VMC,Unknown,"The pilot's failure to maintain directional control of the airplane during takeoff, which resulted in a runway excursion and collision with terrain.",25-09-2020,2.0,0.0,0.0,False,0.0,0.0,False
20110311X65223,Accident,WPR11LA160,2011-03-11,"Agoura Hills, CA",United States,,,Non-Fatal,Substantial,Airplane,N75224,PIPER,PA-28R-200,No,1.0,Reciprocating,,Instructional,JUSTICE AVIATION INC,0.0,0.0,0.0,2.0,VMC,Unknown,The loss of engine power during cruise flight for undetermined reasons.,25-09-2020,2.0,0.0,0.0,False,0.0,0.0,False
20110311X65739,Accident,ERA11FA185,2011-03-11,"Smyrna, TN",United States,MQY,Smyrna Airport,Fatal,Substantial,Airplane,N310JR,CESSNA,310R,No,2.0,Reciprocating,,Flight Test,HUDSON MANAGEMENT CORPORATION,1.0,0.0,0.0,0.0,VMC,Unknown,The pilot's improper response to a known autopilot pitch divergence anomaly. Contributing to the accident was the pilot's decision to perform a test flight on a system for which he lacked a complete working knowledge.,25-09-2020,1.0,1.0,1.0,False,1.0,1.0,False
20110312X31146,Accident,ERA11CA186,2011-03-11,"Kissimmee, FL",United States,ISM,Kissimmee Gateway,Non-Fatal,Substantial,Airplane,N8033M,CESSNA,182P,No,1.0,Reciprocating,,Personal,BARTON DONALD W,0.0,1.0,0.0,3.0,VMC,Unknown,The pilot's failure to maintain directional control during the landing flare.,25-09-2020,4.0,1.0,0.25,False,1.0,0.25,False
20110313X52310,Accident,ERA11CA187,2011-03-12,"Oxford, CT",United States,OXC,Waterbury-Oxford Airport,Non-Fatal,Substantial,Airplane,N2838D,PIPER,PA-28-161,No,1.0,Reciprocating,,Instructional,,0.0,0.0,0.0,2.0,VMC,Unknown,"The student pilot's inadequate landing flare and the certified flight instructor's inadequate remedial action, resulting in a hard landing.",25-09-2020,2.0,0.0,0.0,False,0.0,0.0,False
20110314X55048,Accident,ERA11CA188,2011-03-12,"Waynesburg, PA",United States,WAY,Greene County Airport,Non-Fatal,Substantial,Airplane,N65944,CESSNA,182T,No,1.0,Reciprocating,,Personal,,0.0,0.0,0.0,1.0,VMC,Unknown,"The pilot's failure to maintain directional control during the landing roll, which resulted in a runway excursion and nose over.",25-09-2020,1.0,0.0,0.0,False,0.0,0.0,False
20110927X03113,Incident,DCA11WA104,2011-03-13,"Toronto, Canada",Canada,YYZ,Lester Pearson International,,,Airplane,C-FTAH,BOEING,737,No,1.0,Unknown,SCHD,Unknown,Sunwing Airlines,0.0,0.0,0.0,0.0,Unknown,Unknown,,03-11-2020,0.0,0.0,,False,0.0,0.0,False
20110315X20940,Accident,ERA11WA189,2011-03-14,"Calamar, Colombia",Colombia,,,Fatal,Substantial,Airplane,HK1084,CESSNA,182,No,1.0,Unknown,,Unknown,Transportes Aero del Ariari,1.0,0.0,1.0,0.0,Unknown,Unknown,,03-11-2020,1.0,1.0,0.5,False,1.0,1.0,False
20110317X51618,Accident,ERA11LA191,2011-03-14,"New York, NY",United States,ISP,Long Island MacArthur Airport,Non-Fatal,Substantial,Airplane,N40NY,CESSNA,414,No,2.0,Reciprocating,,Personal,F.J. Schley,0.0,0.0,0.0,2.0,VMC,Unknown,"The improper rigging of the right main landing gear, which resulted in ovestress fractures of a bolt and aft lug on the trunnion assembly.",25-09-2020,2.0,0.0,0.0,False,0.0,0.0,False
20110316X11524,Accident,ANC11CA016,2011-03-15,"Anchorage, AK",United States,PAMR,Merrill Field,Non-Fatal,Substantial,Airplane,N81074,CESSNA,140,No,1.0,Reciprocating,,Personal,Lewis M Hiatt,0.0,0.0,0.0,1.0,VMC,Unknown,"The pilot's failure to maintain directional control while landing, resulting in a ground loop.",25-09-2020,1.0,0.0,0.0,False,0.0,0.0,False
20110316X42841,Accident,ERA11LA190,2011-03-15,"Alachua, FL",United States,,,Non-Fatal,Substantial,Airplane,N430ML,CESSNA,182P,No,1.0,Reciprocating,,Personal,ARMSTRONG EQUIPMENT LEASING CO,0.0,0.0,0.0,1.0,VMC,Unknown,A loss of engine power due to the failure of the camshaft gear teeth and crankshaft gear teeth for undetermined reasons.,25-09-2020,1.0,0.0,0.0,False,0.0,0.0,False
20110319X92612,Accident,ERA11CA192,2011-03-15,"Vero Beach, FL",United States,VRB,Vero Beach Municipal,Non-Fatal,Substantial,Airplane,N9212E,PIPER,PA28,No,1.0,Reciprocating,,Instructional,FlightSafety International,0.0,0.0,0.0,1.0,VMC,Unknown,The student pilot's failure to maintain directional control during the landing rollout.,25-09-2020,1.0,0.0,0.0,False,0.0,0.0,False
20110316X63443,Accident,WPR11FA166,2011-03-16,"Long Beach, CA",United States,LGB,Long Beach Airport,Fatal,Substantial,Airplane,N849BM,BEECH,200,No,2.0,Turbo Prop,,Personal,CARDE EQUIPMENT SALES LLC,5.0,0.0,1.0,0.0,VMC,Unknown,"The pilot's failure to maintain directional control of the airplane during a momentary interruption of power from the left engine during the initial takeoff climb. Contributing to the accident was the power interruption due to water contamination of the fuel, which was likely not drained from the fuel tanks by the pilot during preflight inspection as required in the POH.",25-09-2020,5.0,5.0,0.8333333333333334,False,5.0,1.0,False
20110318X60152,Accident,CEN11CA236,2011-03-16,"South St. Paul, MN",United States,SGS,South St Paul Municipal Airpor,Non-Fatal,Substantial,Airplane,N2816Z,PIPER,PA-22-150,No,1.0,Reciprocating,,Personal,,0.0,0.0,0.0,1.0,VMC,Unknown,The pilot's failure to maintain directional control of the airplane during the takeoff roll.,25-09-2020,1.0,0.0,0.0,False,0.0,0.0,False
20110317X65518,Accident,ANC11CA017,2011-03-17,"Nenana, AK",United States,,,Non-Fatal,Substantial,Airplane,N5160X,CHAMPION,7GCBC,No,1.0,Reciprocating,,Personal,Baker Adam W,0.0,0.0,0.0,1.0,VMC,Unknown,"The pilot's selection of an unsuitable off-airport landing site, which resulted in a nose over.",25-09-2020,1.0,0.0,0.0,False,0.0,0.0,False
20110319X95407,Accident,WPR11LA168,2011-03-19,"Puyallup, WA",United States,PLU,Pierce County Airport - Thun,Non-Fatal,Substantial,Airplane,N6169Z,CESSNA,TU206G,No,1.0,Reciprocating,,Instructional,CIVIL AIR PATROL,0.0,2.0,0.0,0.0,VMC,Unknown,"The pilots activation of the fuel boost pump while preparing to land, which was contrary to checklist procedures and resulted in a loss of engine power.",25-09-2020,2.0,2.0,1.0,False,2.0,1.0,False
20110319X95723,Accident,WPR11LA169,2011-03-19,"Mesa, AZ",United States,FFZ,Falcon Field,Non-Fatal,Substantial,Airplane,N329SM,CIRRUS,SR22,No,1.0,Reciprocating,NSCH,Personal,,0.0,0.0,0.0,3.0,VMC,Unknown,"The pilot's attempt to correct a landing float by adding power, followed by his premature attempt to climb the airplane out of ground effect during a balked landing, which resulted in an aerodynamic stall. Contributing to the accident was the pilot's failure to properly configure the flaps for the balked landing attempt.",25-09-2020,3.0,0.0,0.0,False,0.0,0.0,False
20110320X12948,Accident,ERA11LA196,2011-03-19,"Ocean Springs, MS",United States,5R2,Ocean Springs,Non-Fatal,Substantial,Airplane,N7330J,PIPER,PA-28-140,No,1.0,Reciprocating,,Personal,O P Harbour LLC,0.0,3.0,1.0,0.0,VMC,Unknown,The airplane's overweight condition due to the pilot's improper weight and balance calculation that resulted in the airplane's inability to maintain altitude.,25-09-2020,3.0,3.0,0.75,False,3.0,1.0,False
20110321X25628,Accident,CEN11CA238,2011-03-19,"Anoka, MN",United States,ANE,Anoka County,Non-Fatal,Substantial,Airplane,N269TH,CESSNA,305A,No,1.0,Reciprocating,,Personal,George Taylor,0.0,0.0,0.0,2.0,VMC,Unknown,"The pilot's failure to maintain control of the airplane during the go-around, which resulted in an inadvertent stall.",25-09-2020,2.0,0.0,0.0,False,0.0,0.0,False
20110322X85332,Accident,ANC11CA018,2011-03-19,"Aniak, AK",United States,PANI,Aniak,Non-Fatal,Substantial,Airplane,N5182H,CESSNA,A185F,No,1.0,Reciprocating,,Personal,VANDERPOOL ROBERT W,0.0,0.0,0.0,2.0,VMC,Unknown,"The inadvertent contact with a rut in the snow while taxiing, resulting in the collapse of the right main landing gear.",25-09-2020,2.0,0.0,0.0,False,0.0,0.0,False
20110323X30615,Accident,CEN11CA241,2011-03-19,"Garland, TX",United States,,,Non-Fatal,Substantial,Airplane,N714FS,CESSNA,150M,No,1.0,Reciprocating,,Personal,Mesquite Aviation,0.0,1.0,0.0,0.0,VMC,Unknown,"The pilots improper fuel management, which resulted in a loss of engine power due to fuel exhaustion.",25-09-2020,1.0,1.0,1.0,False,1.0,1.0,False
20110320X24141,Accident,WPR11CA174,2011-03-20,"Stockton, CA",United States,SCK,Stockton Metropolitan Airport,Non-Fatal,Substantial,Airplane,N9040T,CESSNA,182C,No,1.0,Reciprocating,,Personal,Mattew R. Stefanac,0.0,2.0,0.0,0.0,VMC,Unknown,The pilot's failure to secure the airplane before pulling the propeller to start the engine.,25-09-2020,2.0,2.0,1.0,False,2.0,1.0,False
20110320X70728,Accident,ERA11LA198,2011-03-20,"Vineyard Haven, MA",United States,MVY,Martha's Vineyard Airport,Non-Fatal,Substantial,Airplane,N2027M,PIPER,PA-32R-300,No,1.0,Reciprocating,,Personal,DUPON JEAN,0.0,2.0,0.0,0.0,VMC,Unknown,"The pilot's improper fuel management, which resulted in a total loss of engine power due to fuel exhaustion.",25-09-2020,2.0,2.0,1.0,False,2.0,1.0,False
20110320X83410,Accident,WPR11FA173,2011-03-20,"Daggett, CA",United States,DAG,Barstow Daggett,Fatal,Substantial,Airplane,N50MC,CESSNA,P210,No,1.0,Turbo Prop,,Personal,,3.0,0.0,0.0,0.0,VMC,Unknown,"The pilot's decision to conduct the flight into a region of reported moderate to severe turbulence and icing conditions, followed by a loss of airplane control and an aerodynamic spin from which the pilot did not recover.",25-09-2020,3.0,3.0,1.0,False,3.0,1.0,False
20110322X31313,Accident,ERA11LA203,2011-03-20,"Maury City, TN",United States,,,Non-Fatal,Substantial,Airplane,N6555S,CESSNA,150H,No,1.0,Reciprocating,,Personal,,0.0,0.0,0.0,2.0,VMC,Unknown,The pilot's failure to attain the proper glidepath during on off-airport landing.,25-09-2020,2.0,0.0,0.0,False,0.0,0.0,False
20110321X93124,Accident,WPR11LA175,2011-03-21,"Spanish Fork, UT",United States,U77,Spanish Fork,Non-Fatal,Substantial,Airplane,N739DG,CESSNA,172N,No,1.0,Reciprocating,,Instructional,Amehigh LLC,0.0,0.0,1.0,0.0,VMC,Unknown,"The student pilot's inadequate compensation for the gusting wind, which resulted in a loss of airplane control during landing. Contributing to the accident was the pilot's decision to depart with a high gusting wind.",25-09-2020,0.0,0.0,0.0,False,0.0,0.0,False
20110323X21446,Accident,ERA11CA205,2011-03-23,"Statesville, NC",United States,00,Allison Private Airstrip,Non-Fatal,Substantial,Airplane,N32SF,CESSNA,172M,No,1.0,Reciprocating,,Instructional,COMPASS 21 INC,0.0,2.0,0.0,0.0,VMC,Unknown,"The certified flight instructor's inadequate remedial action during the go-around, which resulted in a collision with trees.",25-09-2020,2.0,2.0,1.0,False,2.0,1.0,False
20110325X14309,Accident,ERA11GA207,2011-03-24,"Ashland, ME",United States,NONE,,Fatal,Substantial,Airplane,N724MT,CESSNA,A185F,No,1.0,Reciprocating,,Public Aircraft - State,DEPARTMENT OF INLAND FISHERIES AND WILDLIFE,1.0,0.0,0.0,0.0,IMC,Unknown,"An inadvertent encounter with localized instrument meteorological conditions, which resulted in spatial disorientation and a loss of control.",25-09-2020,1.0,1.0,1.0,False,1.0,1.0,False
20110325X51846,Accident,ERA11FA210,2011-03-25,"Elgin, SC",United States,,,Fatal,Substantial,Airplane,N7746K,PIPER,PA-20,No,1.0,Reciprocating,,Personal,BUERGEL WOLFGANG,1.0,0.0,0.0,0.0,VMC,Unknown,"A total loss of engine power due to fuel exhaustion resulting from the pilots inadequate preflight planning.  Contributing to the accident was that the pilot did not maintain an adequate airspeed, which resulted in an aerodynamic stall.",25-09-2020,1.0,1.0,1.0,False,1.0,1.0,False
